Date,Song Title,Artist,Album,Duration
2025-03-12,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-03-12,bunda 🍑,Emilia,Emilia,3:43
2025-03-12,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-12,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-12,VOY A LLeVARTE PA PR,Bad Bunny,Bad Bunny,2:36
2025-03-12,capaz (merengueton),Alleh,Alleh,2:53
2025-03-12,Vanish Into You,Lady Gaga,Lady Gaga,4:04
2025-03-12,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-12,Garden Of Eden,Lady Gaga,Lady Gaga,3:59
2025-03-12,Si Antes Te Hubiera Conocido,KAROL G,KAROL G,3:15
2025-03-12,Amor de Vago,La T y la M,La T y la M,3:08
2025-03-12,#TETAS,CA7RIEL & Paco Amoroso,CA7RIEL & Paco Amoroso,2:29
2025-03-12,Olvidarte (feat. Emilia),Gordo,Gordo,2:37
2025-03-12,Qué Pasaría...,Rauw Alejandro,Rauw Alejandro,3:11
2025-03-12,Inevitable,Shakira,Shakira,3:12
2025-03-12,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-12,RE FORRO,CA7RIEL & Paco Amoroso,CA7RIEL & Paco Amoroso,3:05
2025-03-12,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-12,"Luck Ra: Bzrp Music Sessions, Vol. 61",Bizarrap,Bizarrap,2:50
2025-03-12,APT.,ROSÉ,ROSÉ,2:49
2025-03-12,EL DÍA DEL AMIGO,CA7RIEL & Paco Amoroso,CA7RIEL & Paco Amoroso,2:50
2025-03-12,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-12,Revolving door,Tate McRae,Tate McRae,3:00
2025-03-12,Q U E V A S H A C E R H O Y ?,Omar Courtz,Omar Courtz,3:44
2025-03-12,Soltera,Shakira,Shakira,3:34
