Date,Song Title,Artist,Album,Duration
2025-03-17,ME JALO,Fuerza Regida,Fuerza Regida,3:32
2025-03-17,Por Esos Ojos,Fuerza Regida,Fuerza Regida,3:08
2025-03-17,Morena,Neton Vega,Neton Vega,3:13
2025-03-17,7 Días,Gabito Ballesteros,Gabito Ballesteros,3:00
2025-03-17,Loco,Neton Vega,Neton Vega,3:06
2025-03-17,RARI,Peso Pluma,Peso Pluma,2:33
2025-03-17,NADIE,Tito Double P,Tito Double P,3:17
2025-03-17,TATTOO,Tito Double P,Tito Double P,2:47
2025-03-17,DOS DÍAS,Tito Double P,Tito Double P,2:33
2025-03-17,Pika Pika,Chuyin,Chuyin,2:27
2025-03-17,Presidente,Gabito Ballesteros,Gabito Ballesteros,3:01
2025-03-17,M&M,Neton Vega,Neton Vega,2:46
2025-03-17,El Mayor de los Ranas,Victor Valverde,Victor Valverde,2:52
2025-03-17,ROSONES,Tito Double P,Tito Double P,2:57
2025-03-17,EL LOKERON,Tito Double P,Tito Double P,2:25
2025-03-17,Tu Boda,Óscar Maydon,Óscar Maydon,3:45
2025-03-17,Mi Vida Mi Muerte,Neton Vega,Neton Vega,2:55
2025-03-17,gervonta,Peso Pluma,Peso Pluma,2:47
2025-03-17,Te Quería Ver,Alemán,Alemán,2:56
2025-03-17,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-03-17,HOLLYWOOD,Peso Pluma,Peso Pluma,4:44
2025-03-17,CORAZON PARTÍO (Apple Music Sessions),Tito Double P,Tito Double P,3:06
2025-03-17,COMO CAPO,Clave Especial,Clave Especial,2:45
2025-03-17,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-17,AY MAMÁ,Tito Double P,Tito Double P,2:43
