Date,Song Title,Artist,Album,Duration
2025-03-19,Te Quería Ver,Alemán,Alemán,2:56
2025-03-19,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-03-19,RARI,Peso Pluma,Peso Pluma,2:33
2025-03-19,Por Esos Ojos,Fuerza Regida,Fuerza Regida,3:08
2025-03-19,7 Días,Gabito Ballesteros,Gabito Ballesteros,3:00
2025-03-19,ME JALO,Fuerza Regida,Fuerza Regida,3:32
2025-03-19,TATTOO,Tito Double P,Tito Double P,2:47
2025-03-19,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-19,Morena,Neton Vega,Neton Vega,3:13
2025-03-19,Loco,Neton Vega,Neton Vega,3:06
2025-03-19,NADIE,Tito Double P,Tito Double P,3:17
2025-03-19,El Mayor de los Ranas,Victor Valverde,Victor Valverde,2:52
2025-03-19,ROSONES,Tito Double P,Tito Double P,2:57
2025-03-19,Tu Boda,Óscar Maydon,Óscar Maydon,3:45
2025-03-19,gervonta,Peso Pluma,Peso Pluma,2:47
2025-03-19,DOS DÍAS,Tito Double P,Tito Double P,2:33
2025-03-19,EL LOKERON,Tito Double P,Tito Double P,2:25
2025-03-19,Él No Es Tuyo,Yeri Mua,Yeri Mua,3:36
2025-03-19,Presidente,Gabito Ballesteros,Gabito Ballesteros,3:01
2025-03-19,CORAZON PARTÍO (Apple Music Sessions),Tito Double P,Tito Double P,3:06
2025-03-19,EoO,Bad Bunny,Bad Bunny,3:24
2025-03-19,Pika Pika,Chuyin,Chuyin,2:27
2025-03-19,HOLLYWOOD,Peso Pluma,Peso Pluma,4:44
2025-03-19,COMO CAPO,Clave Especial,Clave Especial,2:45
2025-03-19,Qué Pasaría...,Rauw Alejandro,Rauw Alejandro,3:11
