Date,Song Title,Artist,Album,Duration
2025-04-05,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-05,NOKIA,Drake,Drake,4:01
2025-04-05,APT.,ROSÉ,ROSÉ,2:49
2025-04-05,Ordinary,Alex Warren,Alex Warren,3:06
2025-04-05,twilight zone,Ariana Grande,Ariana Grande,3:18
2025-04-05,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-04-05,Jhol,Maanu,Maanu,4:25
2025-04-05,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-04-05,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-04-05,Azizam,Ed Sheeran,Ed Sheeran,2:42
2025-04-05,Anxiety,Doechii,Doechii,4:09
2025-04-05,like JENNIE,JENNIE,JENNIE,2:03
2025-04-05,I Adore You (feat. Daecolm),HUGEL,HUGEL,3:34
2025-04-05,Cry For Me,The Weeknd,The Weeknd,3:44
2025-04-05,Timeless,The Weeknd,The Weeknd,4:16
2025-04-05,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-04-05,Move,Adam Port,Adam Port,2:57
2025-04-05,Pal Pal,AFUSIC,AFUSIC,2:27
2025-04-05,Messy,Lola Young,Lola Young,4:44
2025-04-05,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-04-05,Afsos,Anuv Jain,Anuv Jain,3:11
2025-04-05,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-04-05,Sports car,Tate McRae,Tate McRae,2:45
2025-04-05,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-04-05,dandelion,Ariana Grande,Ariana Grande,3:24
