Date,Song Title,Artist,Album,Duration
2025-04-04,Jhol,Maanu,Maanu,4:25
2025-04-04,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,Sachet-Parampara,4:00
2025-04-04,Wavy,Karan Aujla,Karan Aujla,2:41
2025-04-04,Afsos,Anuv Jain,Anuv Jain,3:11
2025-04-04,Finding Her,Kushagra,Kushagra,3:27
2025-04-04,Ishq Hai,Anurag Saikia,Anurag Saikia,5:12
2025-04-04,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-04,"Apna Bana Le (From ""Bhediya"")",Arijit Singh,Arijit Singh,4:21
2025-04-04,Cry For Me,The Weeknd,The Weeknd,3:44
2025-04-04,Run It Up,Hanumankind,Hanumankind,2:53
2025-04-04,Paro,Aditya Rikhari,Aditya Rikhari,1:10
2025-04-04,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-04-04,Aashiq Tera,Altamash Faridi,Altamash Faridi,4:54
2025-04-04,Maand,Bayaan,Bayaan,3:05
2025-04-04,Hawayein,Pritam,Pritam,4:50
2025-04-04,Pal Pal,AFUSIC,AFUSIC,2:27
2025-04-04,Tainu Khabar Nahi,Sachin-Jigar,Sachin-Jigar,3:08
2025-04-04,Shree Hanuman Chalisa,Hariharan,Hariharan,9:46
2025-04-04,Hanuman Chalisa-Lofi,Rasraj Ji Maharaj,Rasraj Ji Maharaj,4:17
2025-04-04,Tujhe Kitna Chahne Lage,Arijit Singh,Arijit Singh,4:44
2025-04-04,Jo Tum Mere Ho,Anuv Jain,Anuv Jain,4:11
2025-04-04,NOKIA,Drake,Drake,4:01
2025-04-04,Khuda Jaane,Vishal & Shekhar,Vishal & Shekhar,5:37
2025-04-04,Tum Se Hi,Pritam,Pritam,5:21
2025-04-04,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
