Date,Song Title,Artist,Album,Duration
2025-04-04,Soma Obi,Black Sherif,Black Sherif,2:41
2025-04-04,Dreamer,Black Sherif,Black Sherif,2:20
2025-04-04,Where Dem Boyz,Black Sherif,Black Sherif,2:46
2025-04-04,Laho,Shallipopi,Shallipopi,2:24
2025-04-04,Olivia,Lasmid,Lasmid,3:05
2025-04-04,Lord I'm Amazed,Black Sherif,Black Sherif,2:26
2025-04-04,God Is The Greatest,Vybz Kartel,Vybz Kartel,3:00
2025-04-04,My Darling,Chella,Chella,2:26
2025-04-04,Sa Me (feat. City Boy),Reggie,Reggie,2:48
2025-04-04,WHY LOVE,Asake,Asake,3:30
2025-04-04,Excellent,KOJO BLAK,KOJO BLAK,2:40
2025-04-04,Baby (Is It A Crime),Rema,Rema,2:44
2025-04-04,Hold Tight,Kweku Smoke,Kweku Smoke,3:33
2025-04-04,Arike,Kunmie,Kunmie,2:04
2025-04-04,Jesus Christ 2 (feat. Black Sherif),AratheJay,AratheJay,3:37
2025-04-04,They Want To Be You (feat. Future),Lil Durk,Lil Durk,2:47
2025-04-04,Agyekum,Kweku Smoke,Kweku Smoke,2:58
2025-04-04,Venus,Faceless,Faceless,2:19
2025-04-04,Young Boy,Kweku Smoke,Kweku Smoke,2:15
2025-04-04,Holy Ghost,Kweku Smoke,Kweku Smoke,3:17
2025-04-04,25,Rod Wave,Rod Wave,3:00
2025-04-04,Jah Guide,Kweku Smoke,Kweku Smoke,3:04
2025-04-04,Get Better,Zlatan,Zlatan,3:15
2025-04-04,Born in Hell,Kweku Smoke,Kweku Smoke,2:15
2025-04-04,Joy is Coming,Fido,Fido,3:08
