Date,Song Title,Artist,Album,Duration
2025-03-23,like JENNIE,JENNIE,JENNIE,2:03
2025-03-23,Aku Dah Lupa,MikkyZia,MikkyZia,3:02
2025-03-23,Garam & Madu (Sakit Dadaku),Tenxi,Tenxi,3:04
2025-03-23,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-23,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-23,Nina,.Feast,.Feast,4:37
2025-03-23,The Chase,Hearts2Hearts,Hearts2Hearts,2:58
2025-03-23,Bunga Maaf,The Lantis,The Lantis,4:12
2025-03-23,Anugerah Terindah,Andmesh,Andmesh,4:42
2025-03-23,Handlebars,JENNIE,JENNIE,3:04
2025-03-23,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-23,Sialan,Adrian Khalif,Adrian Khalif,4:01
2025-03-23,Love Hangover,JENNIE,JENNIE,3:00
2025-03-23,ExtraL,JENNIE,JENNIE,2:47
2025-03-23,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-03-23,Backburner,NIKI,NIKI,3:56
2025-03-23,APT.,ROSÉ,ROSÉ,2:49
2025-03-23,Berharap Pada Timur,Salma Salsabil,Salma Salsabil,3:41
2025-03-23,blue,yung kai,yung kai,3:34
2025-03-23,Mantra,JENNIE,JENNIE,2:16
2025-03-23,Lampu Kuning,Juicy Luicy,Juicy Luicy,3:59
2025-03-23,MONA LISA,j-hope,j-hope,2:17
2025-03-23,everything u are,Hindia,Hindia,3:56
2025-03-23,HOT,LE SSERAFIM,LE SSERAFIM,2:23
2025-03-23,Satu Bulan,Bernadya,Bernadya,3:20
