Date,Song Title,Artist,Album,Duration
2025-03-22,Wackelkontakt,Oimara,Oimara,2:48
2025-03-22,tau mich auf,Zartmann,Zartmann,1:50
2025-03-22,Anxiety,Doechii,Doechii,4:09
2025-03-22,APT.,ROSÉ,ROSÉ,2:49
2025-03-22,Ordinary,Alex Warren,Alex Warren,3:06
2025-03-22,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-22,EVIL J0RDAN,Playboi Carti,Playboi Carti,3:03
2025-03-22,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-22,Jiggy,Filow,Filow,2:11
2025-03-22,Messy,Lola Young,Lola Young,4:44
2025-03-22,The Emptiness Machine,LINKIN PARK,LINKIN PARK,3:10
2025-03-22,RATHER LIE,Playboi Carti,Playboi Carti,3:29
2025-03-22,Wie?,AYLIVA,AYLIVA,2:53
2025-03-22,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-03-22,Show Me Love,WizTheMc,WizTheMc,2:56
2025-03-22,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-22,A Bar Song (Tipsy),Shaboozey,Shaboozey,2:51
2025-03-22,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-22,Sports car,Tate McRae,Tate McRae,2:45
2025-03-22,CRUSH,Playboi Carti,Playboi Carti,2:53
2025-03-22,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-22,ANXIETY (feat. Doechii),Sleepy Hallow,Sleepy Hallow,2:28
2025-03-22,SABÍA QUE NO,reezy,reezy,3:02
2025-03-22,I Adore You (feat. Daecolm),HUGEL,HUGEL,3:34
2025-03-22,Bad Dreams,Teddy Swims,Teddy Swims,3:04
