Date,Song Title,Artist,Album,Duration
2025-04-22,Pal Pal,AFUSIC,AFUSIC,2:27
2025-04-22,Jhol,Maanu,Maanu,4:25
2025-04-22,Finding Her,Kushagra,Kushagra,3:27
2025-04-22,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,Sachet-Parampara,4:00
2025-04-22,Pal Pal (with Talwiinder),AFUSIC,AFUSIC,3:28
2025-04-22,Afsos,Anuv Jain,Anuv Jain,3:11
2025-04-22,Ishq Hai,Anurag Saikia,Anurag Saikia,5:12
2025-04-22,Maand,Bayaan,Bayaan,3:05
2025-04-22,"Apna Bana Le (From ""Bhediya"")",Arijit Singh,Arijit Singh,4:21
2025-04-22,Wavy,Karan Aujla,Karan Aujla,2:41
2025-04-22,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-22,Hanuman Chalisa-Lofi,Rasraj Ji Maharaj,Rasraj Ji Maharaj,4:17
2025-04-22,Cry For Me,The Weeknd,The Weeknd,3:44
2025-04-22,Paro,Aditya Rikhari,Aditya Rikhari,1:10
2025-04-22,Hawayein,Pritam,Pritam,4:50
2025-04-22,Tainu Khabar Nahi,Sachin-Jigar,Sachin-Jigar,3:08
2025-04-22,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-04-22,Khuda Jaane,Vishal & Shekhar,Vishal & Shekhar,5:37
2025-04-22,Shree Hanuman Chalisa,Hariharan,Hariharan,9:46
2025-04-22,Aashiq Tera,Altamash Faridi,Altamash Faridi,4:54
2025-04-22,NOKIA,Drake,Drake,4:01
2025-04-22,Dooriyan,Mohit Chauhan,Mohit Chauhan,5:37
2025-04-22,Kesariya,Pritam,Pritam,4:28
2025-04-22,Tum Se Hi,Pritam,Pritam,5:21
2025-04-22,Tujhe Kitna Chahne Lage,Arijit Singh,Arijit Singh,4:44
