Date,Song Title,Artist,Album,Duration
2025-03-03,Messy,Lola Young,Lola Young,4:44
2025-03-03,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-03,APT.,ROSÉ,ROSÉ,2:49
2025-03-03,Pink Pony Club,Chappell Roan,Chappell Roan,4:18
2025-03-03,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-03-03,Revolving door,Tate McRae,Tate McRae,3:00
2025-03-03,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-03,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-03-03,Sports car,Tate McRae,Tate McRae,2:45
2025-03-03,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-03,Taste,Sabrina Carpenter,Sabrina Carpenter,2:37
2025-03-03,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-03,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-03,A N X I E T Y (feat. Doechii),Sleepy Hallow,Sleepy Hallow,2:28
2025-03-03,Bed Chem,Sabrina Carpenter,Sabrina Carpenter,2:51
2025-03-03,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-03-03,Busy Woman,Sabrina Carpenter,Sabrina Carpenter,3:06
2025-03-03,Ordinary,Alex Warren,Alex Warren,3:06
2025-03-03,People Watching,Sam Fender,Sam Fender,5:04
2025-03-03,"Good Luck, Babe!",Chappell Roan,Chappell Roan,3:38
2025-03-03,Somedays,Sonny Fodera,Sonny Fodera,3:27
2025-03-03,Sailor Song,Gigi Perez,Gigi Perez,3:31
2025-03-03,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-03,Please Please Please,Sabrina Carpenter,Sabrina Carpenter,3:06
2025-03-03,NOKIA,Drake,Drake,4:01
