Date,Song Title,Artist,Album,Duration
2025-02-24,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-02-24,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-02-24,APT.,ROSÉ,ROSÉ,2:49
2025-02-24,ExtraL,JENNIE,JENNIE,2:47
2025-02-24,Motinha 2.0,DENNIS,DENNIS,1:58
2025-02-24,Coração Partido (Corazón Partío) [Ao Vivo],Grupo Menos É Mais,Grupo Menos É Mais,3:15
2025-02-24,Sei Que Tu Me Odeia,Anitta,Anitta,2:40
2025-02-24,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-02-24,Resenha do Arrocha,J. Eskine,J. Eskine,5:54
2025-02-24,LV Bag (feat. Pharrell Williams),Don Toliver,Don Toliver,3:02
2025-02-24,"Oh Garota Eu Quero Você Só Pra Mim (feat. MC K9, MC Rodrigo do CN & mc pl alves)",Oruam,Oruam,2:46
2025-02-24,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-02-24,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-02-24,Revolving door,Tate McRae,Tate McRae,3:00
2025-02-24,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-02-24,Messy,Lola Young,Lola Young,4:44
2025-02-24,Sports car,Tate McRae,Tate McRae,2:45
2025-02-24,Fui Mlk (feat. FamousKyo),Nilo,Nilo,2:54
2025-02-24,Nocaute,Jorge & Mateus,Jorge & Mateus,2:47
2025-02-24,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-02-24,Who,Jimin,Jimin,2:50
2025-02-24,DtMF,Bad Bunny,Bad Bunny,3:57
2025-02-24,Última Noite,Léo Foguete,Léo Foguete,2:34
2025-02-24,Lose Control,Teddy Swims,Teddy Swims,3:30
2025-02-24,ROMEO,Anitta,Anitta,3:10
