Date,Song Title,Artist,Album,Duration
2025-03-07,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-03-07,La Plena (W Sound 05),W Sound,W Sound,2:30
2025-03-07,capaz (merengueton),Alleh,Alleh,2:53
2025-03-07,Mi Refe,Beéle,Beéle,2:39
2025-03-07,NUEVAYoL,Bad Bunny,Bad Bunny,3:03
2025-03-07,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-07,Si Antes Te Hubiera Conocido,KAROL G,KAROL G,3:15
2025-03-07,APT.,ROSÉ,ROSÉ,2:49
2025-03-07,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-07,Qué Pasaría...,Rauw Alejandro,Rauw Alejandro,3:11
2025-03-07,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-07,GRAN VÍA,Quevedo,Quevedo,3:33
2025-03-07,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-07,Exótica,Gabry Ponte,Gabry Ponte,2:01
2025-03-07,Te Regalo,Rels B,Rels B,2:27
2025-03-07,Angelito,Bad Gyal,Bad Gyal,2:10
2025-03-07,Messy,Lola Young,Lola Young,4:44
2025-03-07,Corazón Puro,Rvfv,Rvfv,3:46
2025-03-07,NINFO,JC Reyes,JC Reyes,3:04
2025-03-07,Tití Me Preguntó,Bad Bunny,Bad Bunny,4:03
2025-03-07,Revolving door,Tate McRae,Tate McRae,3:00
2025-03-07,Khé?,Rauw Alejandro,Rauw Alejandro,3:26
2025-03-07,Q U E V A S H A C E R H O Y ?,Omar Courtz,Omar Courtz,3:44
2025-03-07,DÓNDE TE ESCONDES?,Yapi,Yapi,2:14
2025-03-07,Caída Libre (feat. Robe),Leiva,Leiva,3:31
