Date,Song Title,Artist,Album,Duration
2025-03-03,Coração Partido (Corazón Partío) [Ao Vivo],Grupo Menos É Mais,Grupo Menos É Mais,3:15
2025-03-03,Motinha 2.0,DENNIS,DENNIS,1:58
2025-03-03,Sei Que Tu Me Odeia,Anitta,Anitta,2:40
2025-03-03,APT.,ROSÉ,ROSÉ,2:49
2025-03-03,Resenha do Arrocha,J. Eskine,J. Eskine,5:54
2025-03-03,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-03,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-03,"Oh Garota Eu Quero Você Só Pra Mim (feat. MC K9, MC Rodrigo do CN & mc pl alves)",Oruam,Oruam,2:46
2025-03-03,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-03,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-03,Energia de Gostosa,Ivete Sangalo,Ivete Sangalo,3:12
2025-03-03,Fui Mlk (feat. FamousKyo),Nilo,Nilo,2:54
2025-03-03,Última Noite,Léo Foguete,Léo Foguete,2:34
2025-03-03,Nocaute,Jorge & Mateus,Jorge & Mateus,2:47
2025-03-03,Messy,Lola Young,Lola Young,4:44
2025-03-03,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-03,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-03-03,"SEQUÊNCIA STRIPTEASE (feat. Mc Talibã, Mc Debby)",PEDRO SAMPAIO,PEDRO SAMPAIO,2:24
2025-03-03,Revolving door,Tate McRae,Tate McRae,3:00
2025-03-03,Descer Pra BC,Brenno & Matheus,Brenno & Matheus,2:46
2025-03-03,Who,Jimin,Jimin,2:50
2025-03-03,Proibido Terminar,Gusttavo Lima,Gusttavo Lima,2:45
2025-03-03,ExtraL,JENNIE,JENNIE,2:47
2025-03-03,Puta É Só um Detalhe,DJ Douglinhas,DJ Douglinhas,2:38
2025-03-03,Medley de Igaratá 3,Mc Negão Original,Mc Negão Original,4:25
