Date,Song Title,Artist,Album,Duration
2025-02-22,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-02-22,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-02-22,Sports car,Tate McRae,Tate McRae,2:45
2025-02-22,Timeless,The Weeknd,The Weeknd,4:16
2025-02-22,APT.,ROSÉ,ROSÉ,2:49
2025-02-22,Revolving door,Tate McRae,Tate McRae,3:00
2025-02-22,Dear god,Tate McRae,Tate McRae,2:51
2025-02-22,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-02-22,Feel Good,Charlotte Cardin,Charlotte Cardin,2:43
2025-02-22,All The Stars,Kendrick Lamar,Kendrick Lamar,3:52
2025-02-22,NOKIA,Drake,Drake,4:01
2025-02-22,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-02-22,A Bar Song (Tipsy),Shaboozey,Shaboozey,2:51
2025-02-22,Messy,Lola Young,Lola Young,4:44
2025-02-22,DtMF,Bad Bunny,Bad Bunny,3:57
2025-02-22,tv off (feat. Lefty Gunplay),Kendrick Lamar,Kendrick Lamar,3:40
2025-02-22,DIE TRYING,PARTYNEXTDOOR,PARTYNEXTDOOR,3:15
2025-02-22,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-02-22,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-02-22,Cry For Me,The Weeknd,The Weeknd,3:44
2025-02-22,GIMME A HUG,Drake,Drake,3:13
2025-02-22,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-02-22,Ordinary,Alex Warren,Alex Warren,3:06
2025-02-22,NUEVAYoL,Bad Bunny,Bad Bunny,3:03
2025-02-22,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
