Date,Song Title,Artist,Album,Duration
2025-03-11,ME JALO,Fuerza Regida,Fuerza Regida,3:32
2025-03-11,NOKIA,Drake,Drake,4:01
2025-03-11,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-11,Loco,Neton Vega,Neton Vega,3:06
2025-03-11,RAINING IN HOUSTON,Drake,Drake,4:04
2025-03-11,SOMEBODY LOVES ME,PARTYNEXTDOOR,PARTYNEXTDOOR,3:02
2025-03-11,TATTOO,Tito Double P,Tito Double P,2:47
2025-03-11,Por Esos Ojos,Fuerza Regida,Fuerza Regida,3:08
2025-03-11,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-11,NADIE,Tito Double P,Tito Double P,3:17
2025-03-11,7 Días,Gabito Ballesteros,Gabito Ballesteros,3:00
2025-03-11,Morena,Neton Vega,Neton Vega,3:13
2025-03-11,DOS DÍAS,Tito Double P,Tito Double P,2:33
2025-03-11,I Never Lie,Zach Top,Zach Top,3:44
2025-03-11,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-11,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-11,M&M,Neton Vega,Neton Vega,2:46
2025-03-11,Tu Boda,Óscar Maydon,Óscar Maydon,3:45
2025-03-11,Te Quería Ver,Alemán,Alemán,2:56
2025-03-11,Freestyle,Lil Baby,Lil Baby,2:42
2025-03-11,Mi Vida Mi Muerte,Neton Vega,Neton Vega,2:55
2025-03-11,EL LOKERON,Tito Double P,Tito Double P,2:25
2025-03-11,ROSONES,Tito Double P,Tito Double P,2:57
2025-03-11,2AM,BigXthaPlug,BigXthaPlug,3:04
2025-03-11,Que Vuelvas,Carín León,Carín León,2:49
