Date,Song Title,Artist,Album,Duration
2025-03-11,like JENNIE,JENNIE,JENNIE,2:03
2025-03-11,Handlebars,JENNIE,JENNIE,3:04
2025-03-11,特別的人,Khalil Fong,Khalil Fong,4:19
2025-03-11,ExtraL,JENNIE,JENNIE,2:47
2025-03-11,Jumping Machine (跳楼机),LBI利比(時柏塵),LBI利比(時柏塵),3:21
2025-03-11,Twenty Three,Khalil Fong,Khalil Fong,3:44
2025-03-11,愛愛愛,Khalil Fong,Khalil Fong,3:33
2025-03-11,Garden Of Eden,Lady Gaga,Lady Gaga,3:59
2025-03-11,世界贈予我的,Faye Wong,Faye Wong,4:04
2025-03-11,Vanish Into You,Lady Gaga,Lady Gaga,4:04
2025-03-11,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-11,蘇州河,Fiona Sit,Fiona Sit,4:00
2025-03-11,The Chase,Hearts2Hearts,Hearts2Hearts,2:58
2025-03-11,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-11,APT.,ROSÉ,ROSÉ,2:49
2025-03-11,Only One,G.E.M.,G.E.M.,4:13
2025-03-11,Sunny Day,Jay Chou,Jay Chou,4:29
2025-03-11,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-11,Wrong Love,Wang Leehom,Wang Leehom,3:58
2025-03-11,Whiplash,aespa,aespa,3:03
2025-03-11,Qi-Li-Xiang,Jay Chou,Jay Chou,4:57
2025-03-11,Step Aside,Jay Chou,Jay Chou,3:58
2025-03-11,嗵嗵,DOUDOU,DOUDOU,4:23
2025-03-11,Born Again (feat. Doja Cat & RAYE),LISA,LISA,3:51
2025-03-11,像晴天像雨天(电视剧《难哄》心动曲),Silence Wang,Silence Wang,3:56
