Date,Song Title,Artist,Album,Duration
2025-03-24,HEART,King & Prince,King & Prince,3:48
2025-03-24,Kaiju,sakanaction,sakanaction,4:12
2025-03-24,Lilac,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:48
2025-03-24,Darling,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:40
2025-03-24,Almond Chocolate,ILLIT,ILLIT,3:21
2025-03-24,BOW AND ARROW,Kenshi Yonezu,Kenshi Yonezu,2:55
2025-03-24,Soranji,Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:44
2025-03-24,APT.,ROSÉ,ROSÉ,2:49
2025-03-24,Rock This Party,timelesz,timelesz,3:45
2025-03-24,Can't we just be cute? -Kawaii Dakejya Damedesuka?,CUTIE STREET,CUTIE STREET,4:11
2025-03-24,Que Sera Sera,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:32
2025-03-24,Whiplash,aespa,aespa,3:03
2025-03-24,Kaiju no Hanauta,VAUNDY,VAUNDY,3:44
2025-03-24,Bokuno Koto,Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:21
2025-03-24,masshiro (pure white),Fujii Kaze,Fujii Kaze,4:54
2025-03-24,Ao To Natsu,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:30
2025-03-24,Plazma,Kenshi Yonezu,Kenshi Yonezu,3:00
2025-03-24,Tenbyouno Uta (feat. Sonoko Inoue),Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:07
2025-03-24,Bitter Vacances,Mrs. GREEN APPLE,Mrs. GREEN APPLE,3:18
2025-03-24,like JENNIE,JENNIE,JENNIE,2:03
2025-03-24,Magic,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:23
2025-03-24,Run,timelesz,timelesz,3:55
2025-03-24,Michi Teyu Ku (Overflowing),Fujii Kaze,Fujii Kaze,5:10
2025-03-24,Dance Hall,Mrs. GREEN APPLE,Mrs. GREEN APPLE,3:23
2025-03-24,doppelgänger,Creepy Nuts,Creepy Nuts,2:47
