Date,Song Title,Artist,Album,Duration
2025-03-01,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-01,Marilag,Dionela,Dionela,2:37
2025-03-01,Blink Twice,BINI,BINI,2:33
2025-03-01,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-01,sining (feat. Jay R),Dionela,Dionela,3:20
2025-03-01,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-01,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-01,Sa Bawat Sandali,Amiel Sol,Amiel Sol,5:02
2025-03-01,Dilaw,Maki,Maki,3:12
2025-03-01,ExtraL,JENNIE,JENNIE,2:47
2025-03-01,Pink Pony Club,Chappell Roan,Chappell Roan,4:18
2025-03-01,Multo,Cup of Joe,Cup of Joe,3:57
2025-03-01,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-01,Palagi (TJxKZ Version),TJ Monterde,TJ Monterde,4:01
2025-03-01,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-01,BMF,SZA,SZA,3:00
2025-03-01,APT.,ROSÉ,ROSÉ,2:49
2025-03-01,Backburner,NIKI,NIKI,3:56
2025-03-01,blue,yung kai,yung kai,3:34
2025-03-01,Kalimutan Ka,Skusta Clee,Skusta Clee,4:48
2025-03-01,After Hours,Kehlani,Kehlani,3:22
2025-03-01,Taste,Sabrina Carpenter,Sabrina Carpenter,2:37
2025-03-01,All The Stars,Kendrick Lamar,Kendrick Lamar,3:52
2025-03-01,Snooze,SZA,SZA,3:21
2025-03-01,Please Please Please,Sabrina Carpenter,Sabrina Carpenter,3:06
