Date,Song Title,Artist,Album,Duration
2025-03-01,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-01,Resenha do Arrocha,J. Eskine,J. Eskine,5:54
2025-03-01,Sei Que Tu Me Odeia,Anitta,Anitta,2:40
2025-03-01,Motinha 2.0,DENNIS,DENNIS,1:58
2025-03-01,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-01,"Oh Garota Eu Quero Você Só Pra Mim (feat. MC K9, MC Rodrigo do CN & mc pl alves)",Oruam,Oruam,2:46
2025-03-01,APT.,ROSÉ,ROSÉ,2:49
2025-03-01,Coração Partido (Corazón Partío) [Ao Vivo],Grupo Menos É Mais,Grupo Menos É Mais,3:15
2025-03-01,ExtraL,JENNIE,JENNIE,2:47
2025-03-01,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-01,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-01,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-03-01,Só Rock 3 (feat. Young Ganni & Mello),Major RD,Major RD,5:12
2025-03-01,ROMEO,Anitta,Anitta,3:10
2025-03-01,Sports car,Tate McRae,Tate McRae,2:45
2025-03-01,Resenha de Ex-Love,J. Eskine,J. Eskine,4:06
2025-03-01,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-01,"SEQUÊNCIA STRIPTEASE (feat. Mc Talibã, Mc Debby)",PEDRO SAMPAIO,PEDRO SAMPAIO,2:24
2025-03-01,Salgueiro de Corpo Fechado (feat. Igor Sorriso),Xande de Pilares,Xande de Pilares,5:58
2025-03-01,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-01,Revolving door,Tate McRae,Tate McRae,3:00
2025-03-01,Cacos De Vidro,BK,BK,2:29
2025-03-01,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-01,Messy,Lola Young,Lola Young,4:44
2025-03-01,Acima De Mim Só Deus,Filipe Ret,Filipe Ret,2:30
