Date,Song Title,Artist,Album,Duration
2025-03-01,Rock This Party,timelesz,timelesz,3:45
2025-03-01,Kaiju,sakanaction,sakanaction,4:12
2025-03-01,Lilac,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:48
2025-03-01,Run,timelesz,timelesz,3:55
2025-03-01,Darling,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:40
2025-03-01,Anthem,timelesz,timelesz,3:16
2025-03-01,Gyutto,timelesz,timelesz,3:40
2025-03-01,Miss Luxury,YZERR,YZERR,4:33
2025-03-01,Soranji,Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:44
2025-03-01,APT.,ROSÉ,ROSÉ,2:49
2025-03-01,Que Sera Sera,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:32
2025-03-01,masshiro (pure white),Fujii Kaze,Fujii Kaze,4:54
2025-03-01,Can't we just be cute? -Kawaii Dakejya Damedesuka?,CUTIE STREET,CUTIE STREET,4:11
2025-03-01,Bitter Vacances,Mrs. GREEN APPLE,Mrs. GREEN APPLE,3:18
2025-03-01,Plazma,Kenshi Yonezu,Kenshi Yonezu,3:00
2025-03-01,Bokuno Koto,Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:21
2025-03-01,doppelgänger,Creepy Nuts,Creepy Nuts,2:47
2025-03-01,Ao To Natsu,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:30
2025-03-01,Kaiju no Hanauta,VAUNDY,VAUNDY,3:44
2025-03-01,BOW AND ARROW,Kenshi Yonezu,Kenshi Yonezu,2:55
2025-03-01,Otonoke,Creepy Nuts,Creepy Nuts,3:05
2025-03-01,Ikuokukonen,Omoinotake,Omoinotake,4:36
2025-03-01,UNDEAD,YOASOBI,YOASOBI,3:02
2025-03-01,Drop,HANA,HANA,2:28
2025-03-01,Bling-Bang-Bang-Born,Creepy Nuts,Creepy Nuts,2:48
