Date,Song Title,Artist,Album,Duration
2025-03-13,like JENNIE,JENNIE,JENNIE,2:03
2025-03-13,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-13,Handlebars,JENNIE,JENNIE,3:04
2025-03-13,Marilag,Dionela,Dionela,2:37
2025-03-13,Tibok,Earl Agustin,Earl Agustin,5:26
2025-03-13,ExtraL,JENNIE,JENNIE,2:47
2025-03-13,Multo,Cup of Joe,Cup of Joe,3:57
2025-03-13,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-13,Sa Bawat Sandali,Amiel Sol,Amiel Sol,5:02
2025-03-13,Blink Twice,BINI,BINI,2:33
2025-03-13,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-13,sining (feat. Jay R),Dionela,Dionela,3:20
2025-03-13,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-13,Dilaw,Maki,Maki,3:12
2025-03-13,Backburner,NIKI,NIKI,3:56
2025-03-13,How Bad Do U Want Me,Lady Gaga,Lady Gaga,3:58
2025-03-13,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-13,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-13,Pink Pony Club,Chappell Roan,Chappell Roan,4:18
2025-03-13,DAM,SB19,SB19,3:29
2025-03-13,APT.,ROSÉ,ROSÉ,2:49
2025-03-13,Palagi (TJxKZ Version),TJ Monterde,TJ Monterde,4:01
2025-03-13,After Hours,Kehlani,Kehlani,3:22
2025-03-13,Snooze,SZA,SZA,3:21
2025-03-13,Vanish Into You,Lady Gaga,Lady Gaga,4:04
